,artistName,trackName,end_time,day_of_week,time_played,skipped
1725,Bryce Vine,The Fall,2019-11-06 19:37:00,2,0 days 00:02:21.419000000,False
1726,Rex Orange County,New House,2019-11-06 19:40:00,2,0 days 00:03:19.052000000,False
1727,Still Woozy,Habit,2019-11-07 02:47:00,3,0 days 00:01:12.178000000,False
1728,Griffin Stoller,With You,2019-11-07 02:48:00,3,0 days 00:01:09.892000000,False
1729,Hippie Sabotage,Options,2019-11-07 02:50:00,3,0 days 00:01:50.201000000,False
1730,RL Grime,Atoms,2019-11-07 02:53:00,3,0 days 00:00:01.509000000,True
1731,Cailee Rae,Deeper,2019-11-07 02:53:00,3,0 days 00:02:26.935000000,False
1732,Madison Beer,Dear Society,2019-11-07 02:53:00,3,0 days 00:00:00.928000000,True
1733,MAYLYN,You Go With Me,2019-11-07 02:54:00,3,0 days 00:01:44.280000000,False
1734,Calvin Harris,Slide (feat. Frank Ocean & Migos),2019-11-07 02:55:00,3,0 days 00:00:02.089000000,True
1735,Sigrid,Sucker Punch,2019-11-07 02:55:00,3,0 days 00:00:08.103000000,True
1736,Party Pupils,Sax On The Beach,2019-11-07 02:55:00,3,0 days 00:00:00.185000000,True
1737,Rex Orange County,Uno,2019-11-07 02:55:00,3,0 days 00:00:01.416000000,True
1738,Alexander 23,Mars,2019-11-07 02:55:00,3,0 days 00:00:01.486000000,True
1739,Calvin Harris,Rollin (feat. Future & Khalid),2019-11-07 02:55:00,3,0 days 00:00:03.482000000,True
1740,Rex Orange County,New House,2019-11-07 02:55:00,3,0 days 00:00:01.346000000,True
1741,Social House,Magic In The Hamptons (feat. Lil Yachty),2019-11-07 02:55:00,3,0 days 00:00:00.673000000,True
1742,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,2019-11-07 02:55:00,3,0 days 00:00:00.812000000,True
1743,Danrell,Hostage,2019-11-07 02:55:00,3,0 days 00:00:01.416000000,True
1744,Rex Orange County,Untitled,2019-11-07 02:55:00,3,0 days 00:00:00.859000000,True
1745,Rex Orange County,Pluto Projector,2019-11-07 02:55:00,3,0 days 00:00:04.295000000,True
1746,Jack Garratt,Surprise Yourself,2019-11-07 02:55:00,3,0 days 00:00:00.557000000,True
1747,Ed Sheeran,Photograph,2019-11-07 02:55:00,3,0 days 00:00:01.718000000,True
1748,Daily Bread,Moreland Ave Blues,2019-11-07 02:55:00,3,0 days 00:00:00.255000000,True
1749,Carlie Hanson,Us,2019-11-07 02:55:00,3,0 days 00:00:01.741000000,True
1750,Rex Orange County,Sunflower,2019-11-07 02:55:00,3,0 days 00:00:01.555000000,True
1751,Bryce Vine,The Fall,2019-11-07 02:55:00,3,0 days 00:00:06.594000000,True
1752,Louis The Child,Slow Down Love,2019-11-07 02:55:00,3,0 days 00:00:01.068000000,True
1753,Dua Lipa,Room for 2,2019-11-07 02:55:00,3,0 days 00:00:00.000000000,True
1754,Adele,Send My Love (To Your New Lover),2019-11-07 02:55:00,3,0 days 00:00:00.000000000,True
1755,Dua Lipa,New Love,2019-11-07 02:55:00,3,0 days 00:00:00.464000000,True
1756,Post Malone,Psycho (feat. Ty Dolla $ign),2019-11-07 02:55:00,3,0 days 00:00:02.298000000,True
1757,ODIE,Story,2019-11-07 02:55:00,3,0 days 00:00:02.484000000,True
1758,Gallant,Crimes,2019-11-07 02:55:00,3,0 days 00:00:00.208000000,True
1759,Dua Lipa,Want To,2019-11-07 02:55:00,3,0 days 00:00:00.673000000,True
1760,Hippo Campus,Golden,2019-11-07 02:56:00,3,0 days 00:00:03.808000000,True
1761,Hippo Campus,Buttercup,2019-11-07 02:59:00,3,0 days 00:03:23.360000000,False
1762,Hippo Campus,Simple Season,2019-11-07 03:02:00,3,0 days 00:03:22.095000000,False
1763,Hippo Campus,South,2019-11-07 03:02:00,3,0 days 00:00:00.000000000,True
1764,Hippo Campus,Chapstick - Demo,2019-11-07 03:06:00,3,0 days 00:03:18.373000000,False
1765,Hippo Campus,Way It Goes,2019-11-07 03:10:00,3,0 days 00:04:05.456000000,False
1766,Hippo Campus,Bubbles,2019-11-07 03:12:00,3,0 days 00:02:50.466000000,False
1767,ODIE,Bliss City,2019-11-07 03:14:00,3,0 days 00:00:42.566000000,False
1768,Tow'rs,Whiskey & Wine,2019-11-07 04:08:00,3,0 days 00:00:52.554000000,False
1769,Tow'rs,Tightrope Walker,2019-11-07 04:09:00,3,0 days 00:00:54.346000000,False
1770,Hippo Campus,Honestly,2019-11-07 04:11:00,3,0 days 00:02:08.578000000,False
